2018_09_27_2|And I would like to point out as we look at the categories that in the first category, clues across Philadelphia, each of the clues will be delivered by on-air personalities at one of our favorite stations, the WPVI in Philadelphia. Next, we deal with nursery rhymes. Hey, we're in this league. Geek holidays, satellite by nation, and finally, G is for... Actually, the G will be the first letter in each of the correct responses. Evelyn, start.|And I would like to point out as we look at the categories that in the first category, clues across Philadelphia, each of the clues will be delivered by on-air personalities at one of our favorite stations, the WPVI in Philadelphia. Next, we deal with nursery rhymes. Hey, we're in this league. Geek holidays, satellite by nation, and finally, G is for... Actually, the G will be the first letter in each of the correct responses. Evelyn, start.
2018_09_21_77|That word is katahoula. Two clues left, Rob.|That word is katahoula. Two clues left, Rob.
2018_09_24_62|I carry your heart with me and I am so glad and very Are efforts from this 20th century poet famous for using lowercase?|I carry your heart with me and I am so glad and very Are efforts from this twentyth century poet famous for using lowercase?
2018_09_26_21|Jordan Boyd Graber-Ying is from Maryland, and he and his wife are raising their child to be trilingual. I'm trying to guess which three languages. English, obviously. Spanish.|Jordan Boyd Graber-Ying is from Maryland, and he and his wife are raising their child to be trilingual. I'm trying to guess which three languages. English, obviously. Spanish.
2018_09_10_36|His dominance in the first decade of the 2000s includes an open era record of five straight titles, losing only two sets in the five finals.|His dominance in the first decade of the twenty oh ohs includes an open era record of five straight titles, losing only two sets in the five finals.
2018_09_24_22|Sure, you can put dimes or quarters in the slot in the strap of these relaxing shoes, but they have this name for a reason.|Sure, you can put dimes or quarters in the slot in the strap of these relaxing shoes, but they have this name for a reason.
2018_09_13_42|No, what is gold fever? Gold. You're now in third place, but it's still a close game. Pick again.|No, what is gold fever? Gold. You're now in third place, but it's still a close game. Pick again.
2018_09_27_59|the underlying message in a novel or a conversation.|the underlying message in a novel or a conversation.
2018_09_21_53|You're the secretary to the vice president. That's like being Garfunkel's roadie.|You're the secretary to the vice president. That's like being Garfunkel's roadie.
2018_09_20_60|Neville Bonner was the first member of this native Australian group to sit in the federal parliament.|Neville Bonner was the first member of this native Australian group to sit in the federal parliament.
2018_09_14_70|by way of...|by way of...
2018_09_25_92|Courtney, you had 8,600 and you wrote down this as your response. What is waiting for Godot? Sorry, not good. It'll cost you 1,600 only. That drops you to 7,000. Let's go to the middle. Vincent, hope you enjoyed your return visit to our program. You earned 14,200 and you wrote down the correct response so that total is going up. Pygmalion, yes, George Bernard Shaw. You double your score and move into the lead with 28,400. I said a moment ago, somebody is going to win a lot more money than 3,600 today. Our champion had 16,400. She wrote down the correct response. Did she risk more than 12,000? She did indeed. Look at that.|Courtney, you had eight thousand, six hundred and you wrote down this as your response. What is waiting for Godot? Sorry, not good. It'll cost you one thousand, six hundred only. That drops you to seven thousand. Let's go to the middle. Vincent, hope you enjoyed your return visit to our program. You earned fourteen thousand, two hundred and you wrote down the correct response so that total is going up. Pygmalion, yes, George Bernard Shaw. You double your score and move into the lead with twenty-eight thousand, four hundred. I said a moment ago, somebody is going to win a lot more money than three thousand, six hundred today. Our champion had sixteen thousand, four hundred. She wrote down the correct response. Did she risk more than twelve thousand? She did indeed. Look at that.
2018_09_26_28|Oh, hello. Good for you.|Oh, hello. Good for you.
2018_07_02_3|small screen crime fighters. Born and died. We'll deal with book of the month, and finally, anagram pairs, and we'll need both words in your response. Scott, off you go.|small screen crime fighters. Born and died. We'll deal with book of the month, and finally, anagram pairs, and we'll need both words in your response. Scott, off you go.
2018_09_13_73|In a Delibes ballet, Dr. Coppelius is a toy maker, and the title character, Coppelia, is one of these.|In a Delibes ballet, Doctor Coppelius is a toy maker, and the title character, Coppelia, is one of these.
2018_09_14_53|who was LBJ Lyndon Johnson. So you dropped down to 2,600. Pick again.|who was LBJ Lyndon Johnson. So you dropped down to two thousand, six hundred. Pick again.
2018_09_27_42|Jacksonville Jaguars.|Jacksonville Jaguars.
2018_09_21_33|Shakespeare comedy involving two pairs of twins.|Shakespeare comedy involving two pairs of twins.
2018_09_21_69|His important experiments included launching the first successful liquid propellant rocket. It only traveled 184 feet.|His important experiments included launching the first successful liquid propellant rocket. It only traveled one hundred and eighty-four feet.
2018_09_14_26|Okay, good for him. Riley Westmoreland is from Birmingham, Alabama.|Okay, good for him. Riley Westmoreland is from Birmingham, Alabama.
2018_09_19_31|Start a song by singing this way to get your boat gently down the stream.|Start a song by singing this way to get your boat gently down the stream.
2018_09_14_66|Andrew realizes he should have said spider, Brad. Spider. Kyle, we come back to you.|Andrew realizes he should have said spider, Brad. Spider. Kyle, we come back to you.
2018_09_10_28|Yes, but are you unemployed?|Yes, but are you unemployed?
2018_09_13_80|Here is the clue. A 2015 book says for over 200 years, this word has been knocking at the door of standard English but is still shunned.|Here is the clue. A twenty fifteen book says for over two hundred years, this word has been knocking at the door of standard English but is still shunned.
2018_09_21_47|The 750,000 people of Bhutan live in these mountains, which include the 24,800-foot Gankar Hunsem.|The seven hundred and fifty thousand people of Bhutan live in these mountains, which include the twenty-four thousand, eight hundred-foot Gankar Hunsem.
2018_09_27_55|The scythe of this apt paternal guy marks 4.45 on the Engel Clock at the National Watch and Clock Museum, which closes at 5.|The scythe of this apt paternal guy marks four point four five on the Engel Clock at the National Watch and Clock Museum, which closes at five.
2018_09_24_23|That's it, and you're out of the hole with 800.|That's it, and you're out of the hole with eight hundred.
2018_09_25_52|Iroquois creation myths say their land actually rests on the back of one of these reptiles.|Iroquois creation myths say their land actually rests on the back of one of these reptiles.
2018_09_19_19|This empire that reached its height under Suleiman came to an end in 1922.|This empire that reached its height under Suleiman came to an end in nineteen twenty-two.
2018_09_24_10|And that's Sad Sack.|And that's Sad Sack.
2018_07_02_53|your selection in double jeopardy. Shakespearean menagerie, male and female words on the island, American history, communication, and finally musical performers. And notice the quotation marks, each correct response beginning with the P.|your selection in double jeopardy. Shakespearean menagerie, male and female words on the island, American history, communication, and finally musical performers. And notice the quotation marks, each correct response beginning with the P.
2018_09_10_1|No need to inquire how I spent my summer vacation, because so many of you people asked about it. I decided to regrow my mustache, but as you can see, things got a little out of hand. These hairs kept attracting friends. Whether I keep it or not depends on you, so go to our Jeopardy Facebook or Instagram pages and let us know how you feel. Hopefully it won't be a distraction for our players. If you're ready to go, let's do it. Here comes the Jeopardy round.|No need to inquire how I spent my summer vacation, because so many of you people asked about it. I decided to regrow my mustache, but as you can see, things got a little out of hand. These hairs kept attracting friends. Whether I keep it or not depends on you, so go to our Jeopardy Facebook or Instagram pages and let us know how you feel. Hopefully it won't be a distraction for our players. If you're ready to go, let's do it. Here comes the Jeopardy round.
